1.442037251677370069e+00,1.788765409510752469e-01,2.664112061958678543e-02,3.759244520132383749e-01,3.678281087478946776e-01,1.330697397963048090e+00,6.335771750970647931e-01,4.806977895657434940e-01,9.443947005156361207e-01,1.006623990468971802e-01,1.736607134833272614e-01,6.443240743807163717e-01,4.973478247836113364e-02,4.892104173185766736e-01,1.249829842508285022e-01
5.288600394887079226e+00,9.690938022189667100e-02,2.463598365592238437e+00,3.816071707770803401e-01,1.034752969333767370e+00,4.812482124541865303e-01,4.199663904557495719e-01,1.469706274106466481e-01,5.789524488173038996e-01,3.219069655897674465e-02,8.661619703692194361e-02,1.620251939749260961e-01,7.504864469423840889e-01,1.462849734630586873e+00,1.958356055579100474e-01
5.424555559210017641e+00,1.322346195844190664e-01,2.712671369999831938e+00,1.595236664968082974e-01,1.204428121612260982e+00,4.707002266671466567e-02,4.960071506396390717e-01,3.374025270283800837e-01,6.144703668219544390e-01,8.789142834126359438e-02,8.154118140357545508e-02,2.143939832997374673e-01,1.161990467439978358e+00,5.407954268472262571e-01,4.652485871794588557e-02
6.336444747974896430e-01,3.219850188728480278e-01,5.665230584898057753e-01,5.364252825307345152e-01,5.421480457968048672e-01,4.383895186372808173e-01,8.794906905272477093e-01,1.271834478349818942e-01,5.277633129672381074e-01,1.572698664131835455e+00,7.413161118330384713e-01,2.978605760589408402e-01,2.409997425190378850e-01,1.326749893192941343e+00,8.551624681385768811e-01
4.811523213135467714e+00,9.271793414715694126e-02,2.099900630258937806e+00,2.052029744078437412e-01,1.045231632801593813e+00,3.505552254982621241e-01,1.907040033784849209e-01,7.715524366905709419e-01,6.660980205190794035e-01,2.206696369972394600e-01,1.822944806208263990e-02,1.280592133745165895e-01,6.616150082185073833e-01,1.536398761682704686e-02,1.223357829122350277e-01
4.442948430248413239e+00,6.570171235929443687e-02,1.753404618168850515e+00,5.174501779099047738e-01,7.905208927573103006e-01,5.717098249536594068e-01,2.490388055692043801e-01,6.184426782031413605e-01,6.158550069060676480e-01,2.021023342536621137e-01,2.647659855339255519e-01,2.824210119413588793e-01,1.019279668361337876e+00,6.899177155193427780e-01,2.923248182445488119e-01
4.246936792994385534e+00,7.021472094226192950e-02,1.524929442868561580e+00,3.559261793801864471e-01,6.989275818886562242e-01,1.034333620476951543e+00,1.829039909774523298e-01,5.162061800708332981e-01,5.182744501228503387e-01,2.196229670602335426e-01,3.006204890782063766e-01,2.476022822663066503e-01,4.819736401554304828e-01,1.705426600755051980e-01,1.050656398634388367e-01
3.775153937007797111e+00,3.039994033401629062e-02,1.258258161401370145e+00,6.099908837251639682e-01,5.603052423602943310e-01,1.258548039903808258e+00,8.449445876720754894e-03,6.583481196835554439e-01,1.158538056348456385e-02,1.484849159933980256e-01,7.925421554558134685e-02,7.338649802932042943e-02,2.472609422685417280e-01,4.947263509010282889e-01,2.744695710352281215e-01
5.011594968256399829e-01,4.277046640302561986e-01,1.410631195400787741e+00,9.653134137085718491e-02,3.053377200963678373e-01,6.926747571825364602e-01,6.427051331085851249e-01,1.058708631825728164e+00,1.310862603946573390e+00,2.473888222231180600e-01,4.897950021834698853e-01,9.764157674047883040e-01,9.053537422686138703e-01,1.111441245382288834e+00,1.247588539240651828e+00
4.201811520677097178e+00,2.272636769701368714e-02,1.669209662912782832e+00,2.083245478958744012e-01,3.358819530944572307e-01,5.158866773565431441e-01,2.392987458692183711e-01,2.870888131383154684e-01,2.402482131699283929e-01,2.442560074743420351e-01,8.152340348705232331e-02,1.335216210585818582e-02,8.327354252320080530e-01,1.197896344167532989e+00,2.427749180391051975e-01
4.716494341962394365e+00,8.419705532878182797e-02,2.060511831100916513e+00,3.074586182680362212e-01,9.141809659533710608e-01,7.513075684424384004e-01,2.230626342477471102e-01,4.482087929782261337e-01,4.818993599526787963e-01,1.476607954880515827e-01,3.622617039393936228e-02,1.658933697271896823e-01,6.712585222674567476e-01,1.005739173565373540e-01,1.010336364611475329e-01
4.646014741631451450e+00,1.135742416115097381e-01,2.037179678961575036e+00,2.308930800777463377e-01,1.052445638857152810e+00,1.183574080789684846e+00,1.033445656610510049e-01,4.312654823273898708e-01,4.586730767398352060e-01,2.712837958933436155e-01,1.102176806976346707e-01,1.489923978971987306e-01,6.781795397913272794e-01,1.871504122330645142e-02,1.573571327152839538e-02
2.017826961088144522e+00,1.544987947802249351e-01,5.415128254306639244e-01,1.509512115345119920e-01,4.728317863672678589e-01,3.506011479772050965e-01,1.865566738696123883e-01,6.593865990606083693e-01,2.116891713002071185e-02,2.264170170889024114e-01,1.381483630013973229e-01,4.966040935055112543e-02,1.371288970853389966e+00,4.919398778691363994e-01,5.232498326415829792e-01
4.006868375044288832e+00,2.668030977108564739e-01,6.640408210158447178e-01,2.053658298098647972e+00,1.954605841552148116e+00,4.936174140907972352e-01,5.392400682568577741e-01,7.203512764487760567e-01,8.504989578998566335e-01,1.296211901003967659e+00,1.718037148921178092e+00,3.847384559697025752e-01,1.582954422326720567e-01,2.974996299597869598e-01,1.207838209542146712e+00
2.344764774399657359e+00,7.478236036117091867e-02,8.934785165254091610e-02,9.910849188598572779e-01,8.776492582041119928e-01,3.156683011033829533e+00,5.721374502618696845e-01,6.163689306283827163e-01,9.061668967043036080e-03,7.921892631860852352e-02,1.320003279556745790e+00,1.043507254332136425e+00,1.380757119298037683e+00,7.132306276002563505e-01,3.799604776887706148e-01
1.154974305526069167e-01,3.927303740501766893e-01,1.125280568394163128e+00,4.145153586513329880e-01,1.235339620298911756e+00,4.249785699570293174e-01,5.339156034960719222e-01,4.557983529729785488e-01,4.714960220287928716e-01,2.034554461962549965e-01,2.057006163756830430e-02,1.652691405983639783e-01,7.905806987781536233e-01,1.618878694273411689e+00,1.605625310403985262e-01
3.134659512977841622e+00,3.285252013878897093e-01,9.598264891274000954e-01,1.785945617674036034e+00,7.984665291836348100e-01,4.637421757300795866e-01,1.941848987144632721e+00,7.239746343168118603e-01,5.845754468528829850e-01,6.015277020493281501e-01,6.083627709166611330e-01,8.991826301846473912e-01,6.530539182007326637e-01,1.603278610301325013e+00,1.159599239779544488e+00
1.683205333143187943e+01,3.562764557011083300e-01,1.995064550157360950e+00,2.386487011805482061e-01,1.336152210382042016e+00,2.017538667835947930e+00,2.369991461411195655e+00,8.916614428125842207e-02,9.533721391329591510e-01,4.371280957384576560e+00,2.762095990756860520e+00,2.412318734596453906e-01,7.940086972217303973e-01,9.789539895957510840e-01,2.302154796615623500e+00
4.293994032888631907e+00,6.213484242192696475e-03,1.795714756724845262e+00,5.268824815346810908e-01,4.658289456435399933e-01,3.218056874216646546e-01,1.099789720923241010e-01,1.390851112063489881e+00,6.522581859437459606e-01,1.759725890431149964e-01,7.434625534205547837e-01,3.702079964317285810e-01,2.183149204583207048e+00,8.294604096466758753e-03,7.894663631377146773e-02
2.861022547063786448e+00,4.168025298994284533e-01,2.253441211769309227e+00,4.758869517335124200e-01,1.047819833842692283e+00,1.254378923784231992e+00,3.016780636351952261e-01,1.064825972086565598e+00,9.896461928212018089e-01,2.381270903077495615e-01,6.315213343003071023e-01,3.106119392529297918e-01,8.165897341696010114e-01,1.003898651106297057e+00,2.625165079265757706e-01
1.895196389466923925e+00,1.634856063850425589e-01,2.608904579159338627e-02,4.327972509174181359e-02,2.972306296041588580e-01,9.717636113409537924e-01,6.057983910740271094e-01,1.114162499991537381e+00,3.232490939185126977e-01,8.197017760423501720e-01,7.558935493453076138e-01,6.690780986791183826e-01,1.283926659656788649e+00,1.934466061434993445e-01,3.223827635474593722e-02
1.444396073133680014e+00,3.198481407427762879e-01,1.200622950550954027e+00,5.149407057074166794e-01,6.234088172635757763e-01,1.334525258294022354e+00,8.384323377124468235e-02,1.066642589136415076e+00,8.294164394162893972e-01,1.049892928392049951e+00,9.507701475360474941e-01,1.094858218177477971e+00,1.698848865673563135e-01,4.076570023381817509e-01,8.278199144587702341e-01
2.213558926658897086e+00,1.794587603200901715e-01,4.392531083749805498e-01,1.863807792138967856e-01,1.859835473962009322e-01,2.267540298506387497e-01,6.682685549968943317e-02,1.849251413695748858e-01,1.747994739172942513e-01,4.291401842079821116e-01,1.242348659820132623e-01,2.622960039548472566e-01,8.899297315418719378e-01,3.861051740196704829e-01,2.347642665145683039e-01
5.436868461388848495e+00,1.473672132387902345e-01,2.718455153915539491e+00,1.875402485853723544e-01,1.259504041018502996e+00,2.416974262982492516e-01,6.113084162517903319e-01,8.502226745145646802e-01,8.019576370451987346e-01,1.854552575899154343e-01,2.485159466534870298e-01,5.039364545951249275e-01,4.007212959551648690e-01,1.452819133562893272e+00,1.648953458450070908e-01
4.318575825275922320e+00,7.572337617746338623e-02,1.733982593139327344e+00,5.619944850485240062e-01,5.987382819828935832e-01,1.038178188580938466e+00,4.121953881983615453e-01,1.190135944285912045e-01,3.368269888060827499e-01,8.580102289615036681e-02,2.086604972211679454e-01,3.234573200002629489e-01,1.186542482068650095e+00,6.125592218844004844e-01,2.589892897687302853e-02
3.680351836943019261e+00,5.775240773397138927e-03,1.340459569394919725e+00,8.266092857050274523e-01,2.721652925268945866e-01,9.365837644016621333e-01,5.035682940836596622e-01,5.858870603273301780e-01,4.022224623652952830e-02,3.330464872580014002e-01,2.629457434087285606e-01,1.915769623121248988e-01,5.016210904041451535e-01,6.901294321574267254e-01,1.093571045627784039e-01
2.159283976977644848e+00,2.649653639319574094e-01,9.265376104190099771e-02,4.821942450847241934e-01,2.250726463524425347e-01,3.030449289212480690e-01,3.361191423630979225e-01,2.579914233373648558e-01,3.134298742855005648e-01,3.693669144934594861e-01,4.933018077028010206e-01,8.462115941754994042e-02,1.649577574661406976e+00,7.286119289591493908e-01,4.981339930696490059e-01
5.268808771909839983e+00,1.130410640079559104e-01,2.489181200731242161e+00,3.570196912790322696e-01,1.131266743402905783e+00,1.345216965602151612e-03,5.471717988091890916e-01,5.239258181746889731e-01,7.425141460816947481e-01,2.088683482761258259e-01,2.857499106028488223e-01,4.736518871005019893e-01,4.243493409198915156e-01,1.113963965568870007e+00,2.185037104168486288e-01
3.104047855746669082e+00,5.611706289432593087e-01,2.464612514499599616e+00,3.486569654007516395e-01,1.870063493330718973e+00,1.319707608222075113e+00,3.284082769634868310e-02,8.323777304223610451e-02,7.734163440477398455e-02,1.152394171200039619e+00,2.535905543171241422e-02,5.239917345110385316e-01,1.195182434242643976e-01,1.821292395662872654e-01,9.368898225842980931e-01
2.525753071633361380e+00,1.579639928257244585e-01,7.465047116832981278e-01,3.002094997142777388e-01,5.138045286512985532e-01,4.551137559301633995e-01,2.786815838459397177e-01,4.678259687358743979e-01,3.443367179096488706e-01,2.869530349614966558e-01,3.225363284188197954e-01,3.508503458828889920e-01,1.239604475203263390e-01,5.351744468836381330e-01,3.104628658768393556e-01
6.157592775586328421e-02,3.405874824124257016e-01,6.921829566061532546e-01,2.386434174502905792e-01,7.802582987853412533e-01,2.654495211513935859e-01,5.939448468274189930e-01,1.011177995972831201e-01,5.678978730905938077e-01,3.540490897411610605e-01,1.311816085337753068e-01,1.571676202694968771e-01,9.966586065216470613e-02,3.688671651120585260e-01,8.755767571512450553e-01
4.841468965661944068e+00,2.303428930886176063e-01,2.179976324972991097e+00,7.072553613779041237e-01,8.215534457000304158e-01,2.676704063247941967e+00,3.110859067329254657e-01,6.315471805685582973e-01,1.731308548978863493e-01,5.310145630935179939e-02,1.929752052556892861e-01,2.557701754837879426e-01,6.394700450985439932e-01,4.192303207955058730e-01,2.019681481457345426e-02
4.818923025900864410e+00,7.720451334664528431e-02,2.111004117537789604e+00,1.081608953733117634e-01,1.046033984849979781e+00,3.356241453496999205e-01,1.886142352687255053e-01,4.259312004197083890e-01,6.051178164881050314e-01,2.689721104343069102e-01,1.146403706707094586e-02,1.209052930996370595e-01,6.728056411106608792e-01,1.755137807617662138e-01,4.040922118305789040e-02
1.137647220283987792e+00,2.458289789106870571e-01,2.091047062202981699e-01,4.487153568533839287e-01,1.162262220282491709e+00,9.981922171874700600e-02,2.231768438831526480e-01,8.654616752087818110e-01,4.856562768672593733e-01,1.242565889864255535e+00,1.680502713454073094e+00,8.997479166203270484e-01,7.586061624372976153e-01,2.603542109471980726e-01,1.305853756515619635e+00
1.976999979287601628e+00,6.232561470402361303e-01,2.915284939814054344e+00,4.810691156092369684e-03,6.951502801191810077e-01,7.924598818126074584e-02,1.079579120669562631e+00,8.569285988387602693e-01,6.087592673868077453e-01,1.434875907608766654e-01,9.189889723776344388e-01,9.760622413086114668e-02,8.019491644472900305e-01,1.503593656217413921e+00,8.206538005454037110e-01
4.825070703810615314e+00,8.244934638540697691e-02,2.129682806599855649e+00,4.865527123389153386e-01,7.957299152873881232e-01,5.541057345239412957e-01,3.699190922580120056e-01,5.810651568881824991e-02,4.692554212716078532e-01,5.112518050577036233e-02,1.436651151362359491e-01,8.916270073906228111e-02,7.206919658971511211e-01,7.297302403803716808e-02,5.940962208274933043e-02
2.104073072471951189e+00,1.845989121265112221e-01,3.782182478921741198e-01,1.429799429303760944e-02,3.865870371882316157e-03,1.706613980430462529e-01,5.230962005978950780e-01,1.204980081312534076e-02,3.568594246217995924e-01,8.492075296198746404e-02,1.006139834114069487e+00,4.295076613813813005e-01,2.564929614114756617e+00,1.431304189200522659e-01,5.735245368595352777e-02
2.533805908225757797e+00,1.734036470580346267e-01,4.170342754139234609e-01,6.188333896951150326e-01,7.218969444219848486e-02,1.142020804958838592e-01,3.537634464989607430e-01,6.804362972614957927e-01,1.340051714959378804e-01,1.471164558639520559e-01,1.059969132013938165e+00,6.211175999598005371e-01,2.136660561664809332e+00,5.750175248070726886e-01,1.368500379301461900e-01
3.579997526124940155e+00,3.913678470449785191e-05,9.494071455165310480e-01,5.175859305011334399e-01,7.967876503945593436e-01,1.452805115466689667e+00,1.254680002019874230e-01,1.496036143820768549e+00,1.428183415011864410e-01,2.168315492989544568e-01,1.391303356428763224e-02,3.505873919437187125e-02,8.327683768553721666e-02,1.346536613070059007e-01,3.936903870098582697e-02
4.682135079371182229e+00,4.276063902944943207e-02,1.968850426354327166e+00,4.369374139694583437e-01,5.944031322374854209e-01,6.916058017814068481e-01,4.452185027853479693e-01,6.106397839202861721e-01,3.780792898418969816e-01,1.821649166191059432e-01,2.425651405665423810e-01,8.061322612569699064e-02,1.065660634768426096e+00,6.107303863869102400e-01,6.916093846591002403e-02
3.367607785646268503e+00,7.241899264947047055e-01,3.951950928654900608e+00,1.556198156139031730e-01,1.741822669015432368e+00,9.309129040248884657e-01,2.524616570620977996e+00,1.173459509045597926e+00,6.201645177624171001e-01,1.059552167729474359e+00,9.490226287591896348e-01,7.745262552868611428e-01,1.962829056861317145e-01,1.049369923152664752e+00,3.257248742278311959e-01
1.521771930305208631e+00,4.996537348076348084e-01,2.046788444526975503e+00,7.792811596604511948e-01,1.074910471689157765e+00,1.408064590937848637e+00,8.940432055844853287e-02,5.097208926154620651e-02,1.438825204613177478e-01,1.042415089525599692e+00,3.591874726977085097e-01,3.777647977043532279e-01,1.974492435094534204e-01,2.023627908694427102e+00,1.219831346773769143e+00
2.604893248977673714e+00,2.382857317989929002e-01,2.276372390946163060e-02,9.553205138420167719e-01,1.772105991659125024e-01,6.379040685604857597e-01,4.549332381952766458e-01,6.279131190472537760e-01,6.715260456294593894e-01,5.986679106978849418e-01,3.690409816361475137e-01,2.723099788786486619e-01,5.990605116349018155e-01,3.911653973024339370e-01,8.295047103623258700e-01
1.038085300004146783e+00,5.295774903254856225e-01,2.064408353556060227e+00,5.229010434422637132e+00,3.529049062372102252e+00,1.643534399850723471e-01,9.236361257159967364e-01,1.648095769013754874e-01,1.056103161610395302e+00,9.281408283448407959e-01,2.008716727624346721e+00,2.021554567644544331e+00,3.237857366972438644e+00,4.453480405503066564e+00,7.604346460369544314e-01
2.369388321672107001e+00,1.248016267709160243e-01,7.948710548097301931e-01,6.308483049943782728e-01,9.977564339862121656e-01,8.936790698663855947e-02,1.539854111702267381e-01,3.564176884679017832e-01,8.404463626077544047e-01,7.557794606683715388e-02,2.321318939116467084e-01,2.537710860696190673e-02,1.065479137235298551e-01,5.152882056795942134e-01,1.200906303411544834e-01
3.951494141958932005e+00,2.355555982305636009e-01,2.421527051976859191e-01,1.128960811450279600e+00,9.031758888892972292e-01,8.649250290947192721e-02,3.980759096889549542e-01,2.931844860523761254e-01,8.566136638031744965e-01,6.557735145572139990e-01,4.611831028971054014e-01,1.845209803700673445e+00,3.625603714792341448e-01,5.026670746021946190e-01,8.228900995240366889e-01
5.313998585897819482e-02,1.634424080465546048e-01,5.160144737726726216e-01,2.507226289052432722e-01,9.208581767635289905e-01,1.801830143674736151e+00,8.538388758610929719e-01,2.030838444951947874e+00,1.040741594411729726e-01,6.282001166112635704e-02,1.139924526572116958e+00,3.787535120428747737e-01,1.241899809779814845e+00,1.095146785586388659e-03,3.693793216466952772e-02
5.882439427800342235e-01,2.766206217303765480e-01,1.401620502913733246e-01,2.031899120303907735e-01,3.365018852592701615e-01,3.444148384620313585e-01,2.972770719382820115e-01,1.045726256279313621e-01,5.440814160626926688e-01,7.979319313533915770e-01,6.102123161163286458e-01,2.513418514799333203e-01,2.392653290230167262e-01,1.750224111390672910e+00,6.288542402996831759e-01
2.496076980477535123e-01,4.413039461873402014e-01,1.495631980621044299e+00,6.702634989384112507e-02,3.456864178790516884e-01,2.032179270925569547e-01,3.541163735733751650e-01,5.700529893823488292e-01,6.422302282402744256e-01,3.532413923131820788e-01,1.069264825607420422e+00,1.092957234461986227e+00,5.602261284434596478e-01,2.237699610488615154e-01,1.001444647739053451e-01
1.760108819089155396e+00,2.439230043661495262e-01,9.083882671469874215e-02,1.074404179236267742e+00,1.195239630509788542e+00,7.043924588084972127e-01,2.950344358507838161e-01,4.767165383284816538e-01,2.096700222563470661e-01,4.708575110351639337e-01,3.257894736341144237e-01,1.582183867515454812e-01,1.037240618973307438e+00,1.908192146163182057e-01,2.430832439591162075e-01
1.812037573418141534e+00,2.650081425435575344e-01,5.748681126809436215e-01,9.842469797039508916e-02,1.902374901349011660e+00,7.487746458060643429e-01,3.767665100262170830e-01,4.018396592349358087e-01,2.320127415493454248e-01,1.271521977110345425e+00,1.475918843331268215e+00,1.155766378049324361e+00,4.319477726995182842e-01,8.657084394453859466e-02,1.723130652182347733e+00
3.028739568862333975e+00,2.709302683860408401e-01,2.580526177529717802e-01,7.954266253040815915e-01,1.008516319647226656e+00,1.127513390654175151e-03,1.400152933359087415e+00,8.604426430965370631e-01,1.419728442290068449e+00,8.634402818446400563e-01,1.024565379625426431e-01,3.921175248075694508e-01,5.842864290620124468e-01,1.700917677031105857e+00,7.470889031944148995e-01
2.972681830223583344e+00,3.751936088702862576e-02,1.315333318165268661e+00,5.990897269269513936e-01,5.004723256258404307e-01,3.440519468952756288e-01,1.103273671017488636e-03,2.495165442943281242e-01,1.668333585356056026e-01,1.360023067305174971e-01,2.469651450794425329e-01,1.652560548056772882e-01,1.480440290911236856e-01,4.815528651782930436e-01,3.320158992656530583e-01
3.795338329802286026e+00,5.294051373866737187e-02,1.363137489128617652e+00,3.706701501754846029e-01,5.748786960008664959e-01,4.241200479160287529e-01,3.047315873645161655e-01,7.849005565079949509e-01,6.940328154767140545e-02,9.086781258016081442e-02,5.779223199806989841e-01,4.104195688531468433e-01,1.032629444598921253e+00,9.519636638378639049e-01,3.321463018980515547e-01
7.767130815905524344e+00,9.600477614344036237e-01,6.578337850459408997e+00,1.039580739011066512e+00,7.143872890543667697e-01,3.239653277208376370e+00,1.897224925804210205e+00,3.178135672060478090e-01,7.241445209730365540e-02,1.229355893857263071e+00,1.371934664303349649e+00,5.443047102978247620e-02,2.652975934195566654e-01,3.234138890047588699e-01,4.170403912224401877e-01
3.254982344788183823e+00,2.208457489323996381e-01,7.398076492728582476e-01,3.586238428068497797e-01,6.101860598517150347e-01,3.922252311131159797e+00,3.670955466709979742e-01,2.908135746933654620e+00,7.297711800960428041e-01,4.870076199530525840e-01,1.126572174762251882e-02,1.145854132417463284e-01,1.107673663157658472e+00,1.094285594241222181e+00,3.683925338843184183e-01
4.047399355114467134e+00,7.643496092174623113e-02,1.535879948024091002e+00,6.005631800181988611e-01,5.087697316401198488e-01,1.977644098273199535e+00,1.224523918590231381e-01,4.238140088115122106e-02,1.625211239528134011e-01,1.973794356757610780e-01,4.526992656122014180e-01,2.326463840103424052e-01,9.537994794856758940e-01,4.154639867616627957e-01,1.653303763728863340e-01
